listing_id,vin,back_legroom,bed,bed_height,bed_length,cabin,engine_cylinders,engine_displacement,fleet,frame_damaged,franchise_dealer,franchise_make,front_legroom,fuel_tank_volume,has_accidents,height,interior_color,isCab,listing_color,major_options,power,salvage,savings_amount,seller_rating,sp_id,sp_name,theft_title,torque,transmission_display,trimId,vehicle_damage_category,wheel_system,wheel_system_display,wheelbase,width
279804872,1C3CCCAB3GN124951,37.6 in,,,,,I4,2400,FALSE,FALSE,TRUE,Chrysler,42.2 in,15.8 gal,FALSE,58.7 in,Brown (Beige),FALSE,RED,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Quick Order Package']","295 hp @ 6,350 RPM",FALSE,947,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"262 lb-ft @ 4,250 RPM",9-Speed Automatic,t58595,,FWD,Front-Wheel Drive,108 in,73.6 in
279710063,1C4RJFBG2HC836419,38.6 in,,,,,V6,3000,FALSE,FALSE,TRUE,Jeep,40.3 in,24.6 gal,FALSE,69.3 in,Black,FALSE,RED,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']","360 hp @ 5,150 RPM",FALSE,2343,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"390 lb-ft @ 4,250 RPM",8-Speed Automatic,t68766,,4WD,Four-Wheel Drive,114.8 in,84.8 in
270957422,SALCL2FX8LH862885,38.1 in,,,,,I4,2000,,,TRUE,Land Rover,39.1 in,17.7 gal,,68 in,Black (Light Oyster/Ebony),,BLACK,"['Adaptive Cruise Control', 'Backup Camera']","246 hp @ 5,500 RPM",,0,3,389227,Land Rover San Juan,,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t86762,,AWD,All-Wheel Drive,107.9 in,85.6 in
238649856,ZACNJBC11KPK05419,35.1 in,,,,,I4,1300,,,TRUE,Jeep,41.2 in,12.7 gal,,66.5 in,Black,,ORANGE,"['Sunroof/Moonroof', 'Quick Order Package']","177 hp @ 5,750 RPM",,0,2.8,370599,Flagship Chrysler,,"200 lb-ft @ 1,750 RPM",9-Speed Automatic Overdrive,t83346,,4WD,Four-Wheel Drive,101.2 in,79.6 in
274409090,1GNERGKW2JJ194328,38.4 in,,,,,V6,3600,FALSE,FALSE,TRUE,Chevrolet,41 in,19.4 gal,FALSE,70.7 in,Dark Atmosphere/Medium Ash Gray,FALSE,UNKNOWN,"['Driver Confidence Package', 'Power Package', 'Preferred Package', 'Third Row Seating', 'Premium Wheels', 'Trailer Package', 'Blind Spot Monitoring', 'Heat Package', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Multi Zone Climate Control', 'LT Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Cargo Package', 'Convenience Package']","310 hp @ 6,800 RPM",FALSE,1685,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"266 lb-ft @ 2,800 RPM",9-Speed Automatic,t73662,,FWD,Front-Wheel Drive,120.9 in,78.6 in
281596115,1C3CCBBG6DN528083,36.2 in,,,,,,3600,TRUE,FALSE,TRUE,Chrysler,42.4 in,16.9 gal,FALSE,58.4 in,Black,TRUE,SILVER,"['Alloy Wheels', 'Quick Order Package']","283 hp @ 6,400 RPM",FALSE,1990,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"260 lb-ft @ 4,400 RPM",6-Speed Automatic,t44321,,FWD,Front-Wheel Drive,108.9 in,72.5 in
275004294,2GNALCEKXH1579447,39.9 in,,,,,I4,2400,FALSE,FALSE,TRUE,Chevrolet,41.2 in,18.8 gal,FALSE,69.3 in,Jet Black,FALSE,WHITE,"['Power Package', 'Navigation System', 'Preferred Package', 'Technology Package', 'Premium Wheels', 'Heat Package', 'Parking Sensors', 'LT Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Cargo Package', 'Convenience Package']","182 hp @ 6,700 RPM",FALSE,1836,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"172 lb-ft @ 4,900 RPM",6-Speed Automatic Overdrive,t67424,,FWD,Front-Wheel Drive,112.5 in,72.5 in
259875998,SALZP2FX4LH060817,33.8 in,,,,,I4,2000,FALSE,FALSE,TRUE,Land Rover,40 in,17.7 gal,FALSE,64.9 in,White (Cloud),FALSE,BLACK,"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start']","246 hp @ 5,500 RPM",FALSE,0,3,389227,Land Rover San Juan,FALSE,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t85530,,AWD,All-Wheel Drive,105.6 in,82.7 in
280196807,ZACCJBBW2GPD08766,35.1 in,,,,,I4,2400,FALSE,FALSE,TRUE,Chevrolet,41.2 in,12.7 gal,TRUE,66.5 in,Black,FALSE,UNKNOWN,"['Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Premium Wheels', 'Backup Camera', 'Remote Start', 'Premium Package', 'Heated Seats', 'Cold Weather Package', 'Quick Order Package']","180 hp @ 6,400 RPM",FALSE,1652,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"175 lb-ft @ 3,900 RPM",6-Speed Manual,t67122,,4WD,Four-Wheel Drive,101.2 in,79.6 in
244110416,3MZBPAEM2KM107117,35.1 in,,,,,I4,2500,,,TRUE,Jeep,42.3 in,13.2 gal,,56.9 in,Black,,BLUE,"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera']","186 hp @ 6,000 RPM",,0,2.8,370599,Flagship Chrysler,,"186 lb-ft @ 4,000 RPM",6-Speed Automatic Overdrive,t85264,,FWD,Front-Wheel Drive,107.3 in,70.7 in
267851168,SALRT2RV3L2433581,37.6 in,,,,,V6,3000,,,TRUE,Land Rover,39 in,23.5 gal,,73 in,Brown (Tan/Ebony/Tan),,BLACK,"['Adaptive Cruise Control', 'Backup Camera', 'Comfort Package']","340 hp @ 6,500 RPM",,0,3,389227,Land Rover San Juan,,"332 lb-ft @ 3,500 RPM",8-Speed Automatic Overdrive,t86072,,AWD,All-Wheel Drive,115.1 in,87.4 in
266454425,SALWG2SU6LA721089,37 in,,,,,I6,3000,,,TRUE,Land Rover,39.5 in,27.6 gal,,71 in,Silver (Ebony/Ebony/Ebony/Ebony),,SILVER,['Blind Spot Monitoring'],"355 hp @ 5,500 RPM",,0,3,389227,Land Rover San Juan,,"365 lb-ft @ 2,000 RPM",8-Speed Automatic Overdrive,t86084,,AWD,All-Wheel Drive,115.1 in,87.4 in
277512563,1C4BJWDG9EL260645,37.2 in,,,,,V6,3600,FALSE,FALSE,TRUE,Jeep,41 in,22.5 gal,FALSE,70.8 in,Black,FALSE,BLACK,"['Alloy Wheels', 'Steel Wheels', 'Tow Package', 'Quick Order Package']","285 hp @ 6,400 RPM",FALSE,6292,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"260 lb-ft @ 4,800 RPM",5-Speed Automatic,t67196,,4WD,Four-Wheel Drive,116 in,82.8 in
277801764,1C4RDJDG2JC150071,38.6 in,,,,,V6,3600,FALSE,FALSE,TRUE,Dodge,40.3 in,24.6 gal,TRUE,70.9 in,Black,FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']","295 hp @ 6,400 RPM",FALSE,5198,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"260 lb-ft @ 4,000 RPM",8-Speed Automatic,t75321,,AWD,All-Wheel Drive,119.8 in,85.5 in
280678802,1C4HJXEG5JW173011,38.3 in,,,,,V6,3600,FALSE,FALSE,TRUE,Jeep,41.2 in,21.5 gal,FALSE,73.6 in,Brown (Tan),FALSE,WHITE,"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']","270 hp @ 5,250 RPM",FALSE,1877,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"295 lb-ft @ 3,000 RPM",8-Speed Automatic,t77120,,4WD,Four-Wheel Drive,118.4 in,73.8 in
278527409,WDDSJ4GB2HN495908,27.1 in,,,,,I4,2000,FALSE,FALSE,TRUE,Jeep,40.2 in,14.8 gal,TRUE,56.6 in,Black,FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']","208 hp @ 5,500 RPM",FALSE,1307,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"258 lb-ft @ 1,250 RPM",7-Speed Automatic,t68378,,AWD,All-Wheel Drive,106.3 in,80 in
273657848,3GNAXUEV8LS511987,39.9 in,,,,,I4,1500,TRUE,FALSE,TRUE,Chevrolet,40.9 in,15.6 gal,FALSE,65.4 in,Jet Black,TRUE,GRAY,"['Power Package', 'Preferred Package', 'Premium Wheels', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'LT Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']","170 hp @ 5,600 RPM",FALSE,3615,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"203 lb-ft @ 2,000 RPM",6-Speed Automatic Overdrive,t85743,,4WD,Four-Wheel Drive,107.3 in,72.6 in
274895860,2GNALBEK2G6249104,39.9 in,,,,,I4,2400,FALSE,FALSE,TRUE,Chevrolet,41.2 in,18.8 gal,FALSE,69.3 in,Jet Black,FALSE,BLACK,"['Power Package', 'Navigation System', 'Bluetooth', 'Premium Wheels', 'Backup Camera', 'Remote Start', 'Heat Package', 'Convenience Package']","182 hp @ 6,700 RPM",FALSE,2718,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"172 lb-ft @ 4,900 RPM",6-Speed Automatic Overdrive,t58666,,FWD,Front-Wheel Drive,112.5 in,72.5 in
263868328,SALZP2FX8LH072517,33.8 in,,,,,I4,2000,,,TRUE,Land Rover,40 in,17.7 gal,,64.9 in,White (Cloud),,BLACK,"['Adaptive Cruise Control', 'Backup Camera', 'Blind Spot Monitoring']","246 hp @ 5,500 RPM",,0,3,389227,Land Rover San Juan,,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t85530,,AWD,All-Wheel Drive,105.6 in,82.7 in
279826477,2C3CDXHG9KH617041,40.1 in,,,,,V6,3600,FALSE,FALSE,TRUE,Dodge,41.8 in,18.5 gal,FALSE,58.5 in,Black,FALSE,RED,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Cold Weather Package', 'Quick Order Package', 'CarPlay']","300 hp @ 6,350 RPM",FALSE,2729,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"264 lb-ft @ 4,800 RPM",8-Speed Automatic,t82770,,RWD,Rear-Wheel Drive,120.2 in,75 in
275458772,SALCL2FX0LH864744,38.1 in,,,,,I4,2000,,,TRUE,Land Rover,39.1 in,17.7 gal,,68 in,Blue (Light Oyster/Ebony),,BLUE,['Navigation System'],"246 hp @ 5,500 RPM",,0,3,389227,Land Rover San Juan,,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t86762,,AWD,All-Wheel Drive,107.9 in,85.6 in
274255048,2GNFLFEK8F6109960,39.9 in,,,,,I4,2400,TRUE,FALSE,TRUE,Chevrolet,41.2 in,18.8 gal,FALSE,66.3 in,Jet Black,TRUE,BLACK,"['Power Package', 'Navigation System', 'LT Package', 'Bluetooth', 'Premium Wheels', 'Backup Camera', 'Remote Start', 'Cargo Package', 'Heated Seats', 'Convenience Package']","301 hp @ 6,500 RPM",FALSE,1687,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"272 lb-ft @ 4,800 RPM",6-Speed Automatic Overdrive,t54770,,AWD,All-Wheel Drive,112.5 in,72.5 in
279531620,1C4NJDEB3GD550171,39.4 in,,,,,I4,2400,FALSE,FALSE,TRUE,Chevrolet,40.6 in,13.5 gal,FALSE,65 in,Dark Slate Gray,FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Power Package', 'Adaptive Cruise Control', 'Bluetooth', 'Premium Wheels', 'Backup Camera', 'Remote Start', 'Off Road Package', 'Heated Seats', 'Quick Order Package']","172 hp @ 6,000 RPM",FALSE,1338,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"165 lb-ft @ 4,400 RPM",6-Speed Automatic,t58902,,4WD,Four-Wheel Drive,103.7 in,71.4 in
255748408,SALZP2FXXLH048395,33.8 in,,,,,I4,2000,FALSE,FALSE,TRUE,Land Rover,40 in,17.7 gal,FALSE,64.9 in,White (Cloud),FALSE,BLACK,"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start']","246 hp @ 5,500 RPM",FALSE,0,3,389227,Land Rover San Juan,FALSE,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t85530,,AWD,All-Wheel Drive,105.6 in,82.7 in
244110417,3MZBPAEM5KM105281,35.1 in,,,,,I4,2500,,,TRUE,Jeep,42.3 in,13.2 gal,,56.9 in,Black,,GRAY,"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera']","186 hp @ 6,000 RPM",,0,2.8,370599,Flagship Chrysler,,"186 lb-ft @ 4,000 RPM",6-Speed Automatic Overdrive,t85264,,FWD,Front-Wheel Drive,107.3 in,70.7 in
279129183,2GCVKREC6J1108622,34.6 in,,--,78.9 in,,V8,5300,FALSE,FALSE,TRUE,Chevrolet,45.3 in,26 gal,FALSE,73.9 in,Jet Black,FALSE,WHITE,"['Power Package', 'Navigation System', 'Suspension Package', 'Preferred Package', 'Premium Wheels', 'Trailer Package', 'Parking Sensors', 'Heated Seats', 'Tow Package', 'CarPlay', 'Multi Zone Climate Control', 'LT Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Off Road Package', 'Convenience Package']","355 hp @ 5,600 RPM",FALSE,2208,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"383 lb-ft @ 4,100 RPM",6-Speed Automatic Overdrive,t74392,,4WD,Four-Wheel Drive,143.5 in,80 in
279565009,1C4BJWEG1CL149406,37.2 in,,,,,V6,3600,FALSE,FALSE,TRUE,Jeep,41 in,22.5 gal,FALSE,70.8 in,Black,FALSE,WHITE,"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Remote Start', 'Heated Seats', 'Quick Order Package']","285 hp @ 6,400 RPM",FALSE,1226,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"260 lb-ft @ 4,800 RPM",5-Speed Automatic,t67263,,4WD,Four-Wheel Drive,116 in,82.8 in
257024545,SALZP2FX3LH048657,33.8 in,,,,,I4,2000,FALSE,FALSE,TRUE,Land Rover,40 in,17.7 gal,FALSE,64.9 in,Black (Ebony),FALSE,GRAY,"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring']","246 hp @ 5,500 RPM",FALSE,0,3,389227,Land Rover San Juan,FALSE,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t85530,,AWD,All-Wheel Drive,105.6 in,82.7 in
281120185,JN8AS5MV8BW254139,35.3 in,,,,,I4,2500,FALSE,FALSE,TRUE,Jeep,42.5 in,15.9 gal,TRUE,65.3 in,Black,FALSE,RED,"['Steel Wheels', 'Bluetooth']","170 hp @ 6,000 RPM",FALSE,663,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"175 lb-ft @ 4,400 RPM",Continuously Variable Transmission,t38796,,AWD,All-Wheel Drive,105.9 in,70.9 in
280122137,1C4RJFAGXHC940027,38.6 in,,,,,V6,3600,FALSE,FALSE,TRUE,Jeep,40.3 in,24.6 gal,FALSE,69.3 in,Black,FALSE,SILVER,"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Quick Order Package']","295 hp @ 6,400 RPM",FALSE,2231,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"260 lb-ft @ 4,800 RPM",8-Speed Automatic,t68764,,4WD,Four-Wheel Drive,114.8 in,84.8 in
274545073,1GNKVGKD7HJ224009,36.8 in,,,,,V6,3600,FALSE,FALSE,TRUE,Jeep,41.3 in,22 gal,FALSE,69.9 in,Black (ebony),FALSE,BLACK,"['Navigation System', 'Alloy Wheels', 'Preferred Package', 'Technology Package', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats']","281 hp @ 6,300 RPM",FALSE,4379,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"266 lb-ft @ 3,400 RPM",6-Speed Automatic,t67372,,AWD,All-Wheel Drive,118.9 in,78.5 in
244110432,3MZBPAEM4KM105269,35.1 in,,,,,I4,2500,,,TRUE,Jeep,42.3 in,13.2 gal,,56.9 in,Black,,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera']","186 hp @ 6,000 RPM",,0,2.8,370599,Flagship Chrysler,,"186 lb-ft @ 4,000 RPM",6-Speed Automatic Overdrive,t85264,,FWD,Front-Wheel Drive,107.3 in,70.7 in
278438789,1C4RJFBG3HC662313,38.6 in,,,,,V6,3000,FALSE,FALSE,TRUE,Jeep,40.3 in,24.6 gal,FALSE,69.3 in,Black,FALSE,BLUE,"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']","360 hp @ 5,150 RPM",FALSE,4253,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"390 lb-ft @ 4,250 RPM",8-Speed Automatic,t68766,,4WD,Four-Wheel Drive,114.8 in,84.8 in
262940548,SALZP2FX2LH067619,33.8 in,,,,,I4,2000,FALSE,FALSE,TRUE,Land Rover,40 in,17.7 gal,FALSE,64.9 in,Black (Ebony),FALSE,WHITE,"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start']","246 hp @ 5,500 RPM",FALSE,0,3,389227,Land Rover San Juan,FALSE,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t85530,,AWD,All-Wheel Drive,105.6 in,82.7 in
273270595,19XFC2F53HE205928,37.4 in,,,,,I4,2000,FALSE,FALSE,TRUE,Jeep,42.3 in,12.4 gal,FALSE,55.7 in,Gray,FALSE,BLUE,"['Bluetooth', 'Backup Camera']","158 hp @ 6,500 RPM",FALSE,1463,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"138 lb-ft @ 4,200 RPM",Continuously Variable Transmission,t69379,,FWD,Front-Wheel Drive,106.3 in,70.8 in
279531624,ZACCJBBH9FPC17624,35.1 in,,,,,I4,2400,FALSE,FALSE,TRUE,Chevrolet,41.2 in,12.7 gal,FALSE,66.5 in,Sandstorm/Black,FALSE,BLACK,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Quick Order Package']","180 hp @ 6,400 RPM",FALSE,1540,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"175 lb-ft @ 3,900 RPM",6-Speed Manual,t57615,,4WD,Four-Wheel Drive,101.2 in,79.6 in
275004296,1G1ZD5STXJF193216,38.1 in,,,,,I4,1500,FALSE,FALSE,TRUE,Chevrolet,42 in,15.8 gal,FALSE,57.6 in,Dark Atmosphere/Medium Ash Gray,FALSE,SILVER,"['Driver Confidence Package', 'Power Package', 'Navigation System', 'Preferred Package', 'Technology Package', 'Premium Wheels', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'LT Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']","160 hp @ 5,700 RPM",FALSE,1688,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"184 lb-ft @ 2,500 RPM",6-Speed Automatic,t74365,,FWD,Front-Wheel Drive,111.4 in,73 in
280652001,2T2BZMCA1HC089777,38 in,,,,,V6,3500,FALSE,FALSE,TRUE,Chevrolet,44.1 in,19.2 gal,FALSE,67.7 in,Black,FALSE,SILVER,"['Sport Package', 'Leather Seats', 'Sunroof/Moonroof', 'Power Package', 'Navigation System', 'Adaptive Cruise Control', 'Technology Package', 'Adaptive Suspension', 'Premium Wheels', 'Premium Audio Package', 'Blind Spot Monitoring', 'Heat Package', 'Parking Sensors', 'Premium Package', 'Heated Seats', 'Cold Weather Package', 'Luxury Package', 'Multi Zone Climate Control', 'Audio Package', 'Bluetooth', 'Memory Package', 'Backup Camera', 'Remote Start']","295 hp @ 6,300 RPM",FALSE,2471,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"267 lb-ft @ 4,700 RPM",8-Speed Automatic,t69513,,AWD,All-Wheel Drive,109.8 in,74.6 in
279891039,WDC0G4KB1GF094747,--,,,,,I4,2000,FALSE,FALSE,TRUE,Jeep,--,17.4 gal,FALSE,64.5 in,Brown (Beige),FALSE,BLUE,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']","241 hp @ 5,550 RPM",FALSE,1017,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"273 lb-ft @ 1,300 RPM",9-Speed Automatic,t60813,,AWD,All-Wheel Drive,113.1 in,82.5 in
275458783,SALZP2FX7LH090328,33.8 in,,,,,I4,2000,,,TRUE,Land Rover,40 in,17.7 gal,,64.9 in,Black (Ebony),,WHITE,"['Adaptive Cruise Control', 'Backup Camera', 'Blind Spot Monitoring']","246 hp @ 5,500 RPM",,0,3,389227,Land Rover San Juan,,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t85530,,AWD,All-Wheel Drive,105.6 in,82.7 in
274895861,1GNKVGKDXHJ220231,36.8 in,,,,,V6,3600,TRUE,FALSE,TRUE,Chevrolet,41.3 in,22 gal,FALSE,69.9 in,Black (Ebony),TRUE,BLUE,"['Power Package', 'Navigation System', 'Preferred Package', 'Technology Package', 'Third Row Seating', 'Premium Wheels', 'Heat Package', 'Parking Sensors', 'Trim Package', 'Acoustical Package', 'LT Package', 'Audio Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']","281 hp @ 6,300 RPM",FALSE,3622,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"266 lb-ft @ 3,400 RPM",6-Speed Automatic,t67372,,AWD,All-Wheel Drive,118.9 in,78.5 in
275458779,SALYK2FV6LA274550,37.1 in,,,,,V6,3000,,,TRUE,Land Rover,40.2 in,16.6 gal,,66.3 in,White (Eclipse / Ebony / Ebony),,WHITE,"['Backup Camera', 'Parking Sensors']","340 hp @ 6,500 RPM",,0,3,389227,Land Rover San Juan,,"332 lb-ft @ 3,500 RPM",8-Speed Automatic Overdrive,t85617,,AWD,All-Wheel Drive,113.1 in,84.4 in
279775076,2C3CDXL90JH230031,40.1 in,,,,,V8,6200,FALSE,FALSE,TRUE,Dodge,41.8 in,18.5 gal,FALSE,58.3 in,Demonic Red/Black,FALSE,BLACK,"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']","707 hp @ 6,200 RPM",FALSE,1476,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"650 lb-ft @ 4,800 RPM",8-Speed Automatic,t75314,,RWD,Rear-Wheel Drive,120.4 in,75 in
267851179,SALRT2RV8L2433866,37.6 in,,,,,V6,3000,,,TRUE,Land Rover,39 in,23.5 gal,,73 in,Black (Ebony),,BLACK,"['Leather Seats', 'Cargo Package', 'Comfort Package']","340 hp @ 6,500 RPM",,0,3,389227,Land Rover San Juan,,"332 lb-ft @ 3,500 RPM",8-Speed Automatic Overdrive,t86072,,AWD,All-Wheel Drive,115.1 in,87.4 in
276992510,3GNAXSEV1JS586810,39.7 in,,,,,I4,1500,FALSE,FALSE,TRUE,Chevrolet,40.9 in,15.6 gal,FALSE,65.4 in,Jet Black,FALSE,UNKNOWN,"['Driver Confidence Package', 'Power Package', 'Preferred Package', 'Premium Wheels', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Multi Zone Climate Control', 'LT Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']",,FALSE,3060,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,,6-Speed Automatic Overdrive,t72937,,4WD,Four-Wheel Drive,107.3 in,72.6 in
244110434,3MZBPAEM4KM107748,35.1 in,,,,,I4,2500,,,TRUE,Jeep,42.3 in,13.2 gal,,56.9 in,Black,,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera']","186 hp @ 6,000 RPM",,0,2.8,370599,Flagship Chrysler,,"186 lb-ft @ 4,000 RPM",6-Speed Automatic Overdrive,t85264,,FWD,Front-Wheel Drive,107.3 in,70.7 in
276184104,1GCVKREC8HZ136438,34.6 in,,--,78.9 in,,V8,5300,FALSE,FALSE,TRUE,Chevrolet,45.3 in,26 gal,FALSE,73.9 in,Jet Black,FALSE,BLUE,"['Power Package', 'Navigation System', 'Suspension Package', 'Preferred Package', 'Premium Wheels', 'Trailer Package', 'Parking Sensors', 'Heated Seats', 'Tow Package', 'CarPlay', 'Multi Zone Climate Control', 'LT Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']","355 hp @ 5,600 RPM",FALSE,2644,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"383 lb-ft @ 4,100 RPM",6-Speed Automatic Overdrive,t67808,,4WD,Four-Wheel Drive,143.5 in,80 in
275458788,SALZP2FX9LH090489,33.8 in,,,,,I4,2000,,,TRUE,Land Rover,40 in,17.7 gal,,64.9 in,White (Cloud),,BLACK,"['Adaptive Cruise Control', 'Backup Camera', 'Blind Spot Monitoring']","246 hp @ 5,500 RPM",,0,3,389227,Land Rover San Juan,,"269 lb-ft @ 1,400 RPM",9-Speed Automatic Overdrive,t85530,,AWD,All-Wheel Drive,105.6 in,82.7 in
279826467,5XXGT4L32KG342554,35.6 in,,,,,I4,2400,TRUE,FALSE,TRUE,Jeep,45.5 in,18.5 gal,FALSE,57.7 in,Black,TRUE,SILVER,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay']","185 hp @ 6,000 RPM",FALSE,800,2.8,62178,Eastchester Chrysler Jeep Dodge Ram,FALSE,"178 lb-ft @ 4,000 RPM",6-Speed Automatic,t79131,,FWD,Front-Wheel Drive,110.4 in,73.2 in
